table_name,field_name,size,data_element,description,logical_delete_flag,released_at
PREADMISSION,PatSelfDeferral,3,C2009,,0,5.0
PREADMISSION,PatSelfDeferralInt,1,C2009A,,0,5.0
PREADMISSION,PreadmComment,30,A9339,,,1.0
PREADMISSION,PreOpCancelled,1,C1795,"1-On day of surgery,2-Before day of surgery",0,5.0
PREADMISSION,PreOpCancelledDesc,10,C1795B,"1-On day,2-Before day",0,5.0
PREADMISSION,PrePatientChoice,1,C1796,"1-Retain on WL,2-Treat at another NHS,3-Private tr",0,5.0
PREADMISSION,PrePatientChoiceDesc,20,C1796B,,0,5.0
PREADMISSION,ProcGrp,3,A8487B,,,1.0
PREADMISSION,ProvisionalDiagnosis,7,A9662,,,1.0
PREADMISSION,ReadPrimIntProc,8,A8999,,,1.0
PREADMISSION,ReadProvDiag,8,A8993,,,1.0
PREADMISSION,ReasonForReferral,4,C1199,,0,4.2
PREADMISSION,Referral,1,C0196,,,1.0
PREADMISSION,ReportToLocation,4,C0334,,,1.0
PREADMISSION,SpecialCase,3,C0201,,,1.0
PREADMISSION,Specialty,4,A0426,,,1.0
PREADMISSION,TCIAcceptByTelephone,3,R2546,Accept By Telephone (Yes/No),0,4.3.
PREADMISSION,TCIAcceptByTelephoneInt,1,R2546A,"Numeric (1-Yes, 0-No)",0,4.3.
PREADMISSION,TCIAcceptDate,8,C0338,,,1.0
PREADMISSION,TCIAcceptDateInt,8,C0338A,Format CCYYMMDD,,1.0
PREADMISSION,TCIComment,30,C0340,,,1.0
PREADMISSION,TCIDate,14,A0339,,,1.0
PREADMISSION,TCIDtTimeInt,14,A0339A,Format CCYYMMDDHHMM,,1.0
PREADMISSION,TCIOfferDate,8,C0336,,,1.0
PREADMISSION,TCIOfferDateInt,8,C0336A,Format CCYYMMDD,,1.0
PREADMISSION,TCITime,10,A3045,,,1.0
PREADMISSION,TheatreTime,3,A0332,,,1.0
PREADMISSION,Transport,2,A0308,,,1.0
PREADMISSION,Urgency,1,C0002,,,1.0
PREADMISSION,WlCode,6,A0939,,,1.0
PREADMISSION,WlPatientCharterCancellationDateInt,12,A9642A,Format CCYYMMDDHHMM,,1.0
PRESECINTPROC,EpisodeNumber,9,A0142,,,1.0
PRESECINTPROC,InternalPatientNumber,9,A0000,,,1.0
PRESECINTPROC,ReadIntProc,8,A8908,,,1.0
PRESECINTPROC,RptGrpKey,3,E4135,Sequence No,,1.0
PRESECINTPROC,SecIProc,7,A9663,,,1.0
PRESECINTPROC,WlCode,6,A0939,,,1.0
PREVADDRESS,DistrictNumber,14,A0007C,,,1.0
PREVADDRESS,EffectiveFromDate,10,A3045B,,,1.0
PREVADDRESS,EffectiveFromDateInt,10,A3045A,Format CCYYMMDD,,1.0
PREVADDRESS,EffectiveToDate,10,A3045,,,1.0
PREVADDRESS,EffectiveToDateInt,8,C7138A,Format CCYYMMDD,,1.0
PREVADDRESS,HaCode,3,C7245,,,2.0
PREVADDRESS,InternalPatientNumber,9,A0000,,,1.0
PREVADDRESS,Postcode,8,C7143,,,1.0
PREVADDRESS,PseudoPostCode,8,C7144,,,1.0
PREVADDRESS,PtAddLn1,20,C7139,,,1.0
PREVADDRESS,PtAddLn2,20,C7140,,,1.0
PREVADDRESS,PtAddLn3,20,C7141,,,1.0
PREVADDRESS,PtAddLn4,20,C7142,,,1.0
PREVADDRESS,SeqNo,3,A0152,,,1.0
PREVGPFH,GpCode,,,,,1.0
PREVGPFH,RiGeneralPractitionerPrevDateLeftFhScheme,10,A8983,,,1.0
PREVGPFH,RiGeneralPractitionerPrevFundHolderCode,5,A8981,,,1.0
PREVGPFH,RiGenPracPrevDateJoinedFhScheme,10,A8982,,,1.0
PREVGPFH,RiGenPracPrevDateJoinedFhSchemeInt,8,A8982A,,,1.0
PREVGPFH,RiGenPracPrevDateLeftFhSchemeInt,8,A8983A,,,1.0
PREVGPFH,RiGenPracPrevGpfhDetailsStartDateKey,8,A8984,,,1.0
PREVSURNAME,DistrictNumber,14,A0007C,,,1.0
PREVSURNAME,Forenames,20,A0377,,,1.0
PREVSURNAME,InternalDateOfBirth,8,A0379,Format CCYYMMDD,,1.0
PREVSURNAME,InternalPatientNumber,9,A0000,,,1.0
PREVSURNAME,PtPrevSexInt,1,A0380D,,,1.0
PREVSURNAME,SeqNo,30,F1133,,,1.0
PREVSURNAME,Surname,24,A0324,,,1.0
PRICPROF,CmContractMfFirstPriceInRg,7,A6366,,,1.0
PRICPROF,CmContractMfFourthPriceInRg,7,A6369,,,1.0
PRICPROF,CmContractMfGenericKeyToContractPriceRgs,5,A6370,,,1.0
PRICPROF,CmContractMfNegativeNewUnitPriceBlockcv,7,A6387,,,1.0
PRICPROF,CmContractMfSecondPriceInRg,7,A6367,,,1.0
PRICPROF,CmContractMfThirdPriceInRg,7,A6368,,,1.0
PRICPROF,ContractId,,,,,1.0
PROV,CmmCommissioningMainCommissionerDescription,30,A8162B,,,1.0
PROV,CmmCommissioningMainCommissionerPcgDesc,30,A0856B,,,1.0
PROV,CmmTypeOfProviderDescription,30,C6003B,,,1.0
PROV,Description,30,C7060,,,1.0
PROV,DohCode,5,C7055,,,1.0
PROV,GSUniqueOrgPrefix,7,R2626,G S Unique Org Prefix,0,4.3.
PROV,MainCommissionerHa,5,A8162,,,1.0
PROV,MainCommissionerPcg,5,A0856,,,1.0
PROV,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
PROV,OrganisationCode,3,A4780,,,1.0
PROV,ProviderCode,4,C7064,,,1.0
PROV,ProvType,2,C6003,,,1.0
PSEUDOPCODE,Description,30,C8440,,,3.1
PSEUDOPCODE,HaCode,3,C4204,,,3.1
PSEUDOPCODE,MfRecStsInd,1,A0463,Logical Delete Indicator,,3.1
PSEUDOPCODE,PcgCode,5,A8156,,,3.1
PSEUDOPCODE,PseudoCode,8,C4627A,,,3.1
PSEUDOPCODE,Sector,20,C4630,,,3.1
PURCHASER,Address1,20,C7002,,,1.0
PURCHASER,Address2,20,C7003,,,1.0
PURCHASER,Address3,20,C7004,,,1.0
PURCHASER,Address4,20,C7005,,,1.0
PURCHASER,Aka,5,A6909,,,1.0
PURCHASER,AuthorisationAddress1,20,A7593,,,1.0
PURCHASER,AuthorisationAddress2,20,A7595,,,1.0
PURCHASER,AuthorisationAddress3,20,A7596,,,1.0
PURCHASER,AuthorisationAddress4,20,A7597,,,1.0
PURCHASER,AuthorisationName,30,A7592,,,1.0
PURCHASER,AuthorisationPhone,23,A7600,,,1.0
PURCHASER,AuthorisationPostcode,10,A7598,,,1.0
PURCHASER,CmmCommissioningConsoritaLeadCommDescription,30,A8170B,Lead Commissioner name,0,4.0
PURCHASER,CmmOrgCodesPurchaserEndDateinternal,12,A6920A,,,1.0
PURCHASER,CmmOrgCodesPurchaserStartDateinternal,12,A6919A,,,1.0
PURCHASER,ContactAddress1,20,A7586,,,1.0
PURCHASER,ContactAddress2,20,A7587,,,1.0
PURCHASER,ContactAddress3,20,A7588,,,1.0
PURCHASER,ContactAddress4,20,A7589,,,1.0
PURCHASER,ContactName,30,A7585,,,1.0
PURCHASER,ContactPhone,23,A7591,,,1.0
PURCHASER,ContactPostcode,10,A7590,,,1.0
PURCHASER,Fax,23,A9376,,,1.0
PURCHASER,InvoiceAddress1,20,A7576,,,1.0
PURCHASER,InvoiceAddress2,20,A7577,,,1.0
PURCHASER,InvoiceAddress3,20,A7578,,,1.0
PURCHASER,InvoiceAddress4,20,A7579,,,1.0
PURCHASER,InvoiceName,30,A7575,,,1.0
PURCHASER,InvoicePhone,23,A7584,,,1.0
PURCHASER,InvoicePostcode,10,A7583,,,1.0
PURCHASER,Ldf,1,A0463,Logical Delete Indicator,,1.0
PURCHASER,LeadCommissioner,5,A8170,Lead Commissioner Code,0,4.0
PURCHASER,Name,30,C7001,,,1.0
PURCHASER,Phone,23,C6019,,,1.0
PURCHASER,Postcode,10,C7006,,,1.0
PURCHASER,PurchaserCode,5,C7000,,,1.0
PURCHASER,Type,2,C6002,,,1.0
PURCHASERASSOC,AssociatedCommissioners,5,A8171,,0,4.0
PURCHASERASSOC,AssociatedCommissionersDesc,30,A8171B,,0,4.0
PURCHASERASSOC,PurchaserCode,5,,,0,4.0
PURCHASERASSOC,RptGrpKey,3,E4135,,0,4.0
READCODESPREF,Code,8,A6281,,,1.0
READCODESPREF,CompressedTerm,60,A6288,,,1.0
READCODESPREF,Descriptionlong,60,A6277,,,1.0
READCODESPREF,Descriptionshort,30,A6276,,,1.0
READCODESPREF,DescriptionText1,60,A6278A,,,1.0
READCODESPREF,DescriptionText2,60,A6278B,,,1.0
READCODESPREF,DescriptionText3,60,A6278C,,,1.0
READCODESPREF,DescriptionText4,60,A6278D,,,1.0
READCODESPREF,PreferredTerm,2,A6501,,,1.0
READCODESPREF,PreferredTermInt,2,A6501A,,,1.0
READCODESPREF,TermStatus,10,A6500,,,1.0
READCODETERMS,Code,8,A6281,,,1.0
READCODETERMS,ReadCode198CharRubric,60,A6278,,,1.0
READCODETERMS,ReadCode60CharRubric,60,A6277,,,1.0
READCODETERMS,ReadCodeCompressed60CharacterTerm,60,A6288,,,1.0
READCODETERMS,ReadTerm,2,A6282,,,1.0
READCODETERMS,Rubric,30,A6276,,,1.0
READCODETERMS,StatusFlag,10,A6500,,,1.0
READCODETERMS,StatusFlag_1,10,A6500A,,,1.0
READCODETERMS,TermCode,2,A6282A,,,1.0
RELIGION,Description,20,A0090,,,1.0
RELIGION,HaaCode,1,A0470,,,1.0
RELIGION,InternalValue,2,C4361,,,1.0
RELIGION,MfRecStsInd,1,A0463,Logical Delete Indicator,,1.0
RELIGION,RelgionGroupDescription,30,A0507B,,,1.0
RELIGION,Religion,4,A0054,,,1.0
RELIGION,ReligionGroup,1,A0507A,,,1.0
ROOM,Age,1,H7490,,,1.0
ROOM,BedComplement,3,H7492,,,1.0
ROOM,ClosedBeds,3,H7493,,,1.0
ROOM,Description,30,H7545,,,1.0
ROOM,ExcludeOutliers,1,C1733,,0,5.0
ROOM,ExtraBeds,3,H7494,,,1.0
ROOM,RbtRoomAgeGroupDesc,24,H7490B,,,1.0
ROOM,RbtRoomSexGroupDesc,24,H7491B,,,1.0
ROOM,Room,4,H7489,,,1.0
ROOM,Sex,1,H7491,,,1.0
ROOM,Ward,4,H7510,,,1.0
ROOMBEDID,AltReasonClosure,2,C1549,"CO-Closed Other,I-Infection",0,4.3.
ROOMBEDID,AltReasonClosureInt,2,C1549A,"2 - Closed other, 1-Infection",0,4.3.
ROOMBEDID,BedClassification,6,A9477,,,1.0
ROOMBEDID,BedClosureEndDT,16,C1685,,0,5.0
ROOMBEDID,BedClosureEndDTInt,12,C1685A,,0,5.0
ROOMBEDID,BedClosureStartDT,16,C1684,,0,5.0
ROOMBEDID,BedClosureStartDTInt,12,C1684A,Format - CCCCMMDDHHMM,0,5.0
ROOMBEDID,BedId,4,A9476,,,1.0
ROOMBEDID,ClosureDateTime,16,R1879,Closure D/T format DD/MM/YYYY HH:MM,0,4.3.
ROOMBEDID,ClosureDateTimeInt,12,R1879A,Closure D/T format YYYYMMDDHHMM,0,4.3.
ROOMBEDID,Description,30,A9403,,,1.0
ROOMBEDID,ReasonForClosure,4,C1734,,0,5.0
ROOMBEDID,Room,,,,,1.0
ROOMBEDID,RoomBedIdScottishSignificantFacilityCode,60,A4499D,,,1.0
ROOMBEDID,SigFac,2,A4499,Significant Facility code (Scottish),,1.0
ROOMBEDID,Specialty,4,R1920,Specialty Code,0,4.3.
ROOMBEDID,UserId,4,R1878,User ID,0,4.3.
ROOMBEDID,Ward,4,H7489,,,1.0
ROOMCLOSURE,ClosureEndDt,10,H7521,Closure End Dt - DD/MM/YYYY,0,4.3.
ROOMCLOSURE,ClosureEndDtInt,8,H7521A,Closure End Dt Int - YYYYMMDD,0,4.3.
ROOMCLOSURE,ClosureEndTime,4,C1690,Closure End Time - HHMM,0,4.3.
ROOMCLOSURE,ClosureReasonCode,4,R1910,Closure Reason Code,0,4.3.
ROOMCLOSURE,ClosureStartDt,10,H7520,Closure Start Dt - DD/MM/YYYY,0,4.3.
ROOMCLOSURE,ClosureStartDtInt,8,H7520A,Closure Start Dt Int - YYYYMMDD,0,4.3.
ROOMCLOSURE,ClosureStartTime,4,C1689,Closure Start Time - HHMM,0,4.3.
ROOMCLOSURE,ClosureUpdDtTime,16,R1879,Clos. Upd. Dt Time - DD/MM/YYYY HH:MM,0,4.3.
ROOMCLOSURE,ClosureUpdDtTimeInt,12,R1879A,Clos. Upd. Dt Time Int - YYYYMMDDHHMM,0,4.3.
ROOMCLOSURE,OldClosUpdDtTime,16,R1879O,Old Clos. Upd. Dt Time - DD/MM/YYYY HH:MM,0,4.3.
ROOMCLOSURE,OldClosUpdDtTimeInt,12,R1879B,Old Clos. Upd. Dt Time Int - YYYYMMDDHHMM,0,4.3.
ROOMCLOSURE,OldClosureEndDt,10,H7521O,Old Clos. End Dt - DD/MM/YYYY,0,4.3.
ROOMCLOSURE,OldClosureEndDtInt,8,H7521B,Old Clos. End Dt Int - YYYYMMDD,0,4.3.
ROOMCLOSURE,OldClosureEndTime,4,C1690O,Old Clos. End Time - HHMM,0,4.3.
ROOMCLOSURE,OldClosureReasonCode,4,R1910O,Old Clos. Reason Code,0,4.3.
ROOMCLOSURE,OldClosureStartDt,10,H7520O,Old Clos. Start Dt - DD/MM/YYYY,0,4.3.
ROOMCLOSURE,OldClosureStartDtInt,8,H7520B,Old Clos. Start Dt Int - YYYYMMDD,0,4.3.
ROOMCLOSURE,OldClosureStartTime,4,C1689O,Old Clos. Start Time - HHMM,0,4.3.
ROOMCLOSURE,OldUserID,4,R1878O,Old User ID,0,4.3.
ROOMCLOSURE,Room,4,H7489,Room Code,0,4.3.
ROOMCLOSURE,SeqNo,3,A0152,Sequence No,0,4.3.
ROOMCLOSURE,TransactDate,8,H0119,Transaction Date,0,4.3.
ROOMCLOSURE,UserID,4,R1878,User ID,0,4.3.
ROOMCLOSURE,Ward,4,A0291,Ward Code,0,4.3.
ROOMSPECIALTY,BedsAllocated,3,H7523,,,1.0
ROOMSPECIALTY,Room,,,,,1.0
ROOMSPECIALTY,Specialty,4,H7522,,,1.0
ROOMSPECIALTY,Ward,4,H7489,,,1.0
ROOMSTAY,AdmitDate,10,A3053,,,1.0
ROOMSTAY,AdmitDateTmInt,12,A0372A,Format CCYYMMDDHHMM,,1.0
ROOMSTAY,AdmitTime,7,A3054,,,1.0
ROOMSTAY,BedID,4,A9412,,,1.0
ROOMSTAY,EndActivity,3,A3058,,,1.0
ROOMSTAY,EndDate,10,A3050,,,1.0
ROOMSTAY,EndDateTmInt,12,A3048,Format CCYYMMDDHHMM,,1.0
ROOMSTAY,EndTime,7,A3052,,,1.0
ROOMSTAY,EpisodeNumber,9,A0142,,,1.0
ROOMSTAY,EpsActvDtimeInt,12,A0133A,Dtart of stay Date/time - Format CCYYMMDDHHMM,,1.0
ROOMSTAY,Hospital,4,A3056,,,1.0
ROOMSTAY,InternalPatientNumber,9,A0000,,,1.0
ROOMSTAY,Room,4,H7506,,,1.0
ROOMSTAY,StartActivity,3,A3057,,,1.0
ROOMSTAY,StartDate,10,A3049,,,1.0
ROOMSTAY,StartTime,7,A3051,,,1.0
ROOMSTAY,Ward,4,A3046,,,1.0
RTTALLPRDSTS,ActivityDateTime,16,R1823,Activity Date Time,0,4.3
RTTALLPRDSTS,ActivityDateTimeInt,12,R1823A,Activity Date Time Internal,0,4.3
RTTALLPRDSTS,InternalPatientNumber,9,A0000,Internal Patient Number,0,4.3
RTTALLPRDSTS,PathwayNumber,25,R1322,RTT Pathway ID,0,4.3
RTTALLPRDSTS,PRDStsType,5,R1658,"AD, ADHOC Status, OP DSCH, OP ATT, PA Outcome, RWA",0,4.3
RTTALLPRDSTS,RttPRDSts,4,R1325,RTT Period Status Code,0,4.3
RTTALLPRDSTS,RttPRDStsInt,2,R1335,RTT Period Status Internal Code,0,4.3
RTTEPIPERIOD,EpisodeNumber,9,A0142,System generated internal no.,0,4.2
RTTEPIPERIOD,InternalPatientNumber,9,A0000,System generated internal no.,0,4.2
RTTEPIPERIOD,OverrideFlag,3,R2511,Override flag (Yes/No),0,4.3.
RTTEPIPERIOD,OverrideFlagInt,1,R2511A,"Numeric (1-Yes, 0-No)",0,4.3.
RTTEPIPERIOD,PathwayNumber,25,R1322,Provider (5 Char.) followed by Pathway ID (20 chr),0,4.2
RTTEPIPERIOD,PPeriodId,4,R1667,Internal Period identifier,0,4.2
RTTEPIPERIOD,RttStartDateTimeInt,12,R2299,RTTP Start Date & Time (Internal Format),0,4.2
RTTPERIOD,Condition,20,R1323,Pathway condition,0,4.2
RTTPERIOD,CurrCategory,1,R2218,Current Patient category for this period,0,4.2
RTTPERIOD,CurrCons,6,R2303,Current Consultant for this period,0,4.2
RTTPERIOD,CurrentStatus,4,R1335,Current Period Status,0,4.2
RTTPERIOD,CurrentStatusDt,10,R2217,Current status date,0,4.2
RTTPERIOD,CurrentStatusDtInt,12,R2217A,Current status date internal,0,4.2
RTTPERIOD,CurrentStatusInt,2,R1335,"10-1st Act'y prior to Treatment,11-1st Act'y end A",0,4.2
RTTPERIOD,CurrOSV,1,R2219,Current OSV status for this period,0,4.2
RTTPERIOD,CurrProv,4,R2306,Current Provider code for this period,0,4.2
RTTPERIOD,CurrSpec,4,R2305,Specialty code of current specialty for the period,0,4.2
RTTPERIOD,InternalPatientNumber,9,A0000,System generated internal no.,0,4.2
RTTPERIOD,LatestStatus,4,R2606,RTT Latest Status,0,4.3.
RTTPERIOD,LatestStatusDt,16,R2607,RTT Latest Status Date & Time (DD/MM/YYYY HH:MM),0,4.3.
RTTPERIOD,LatestStatusInt,2,R2608,RTT Latest Status Int,0,4.3.
RTTPERIOD,LatestStsDtInt,12,R2607A,RTT Latest Status Date & Time Int (YYYYMMDDHHMM),0,4.3.
RTTPERIOD,PathwayNumber,25,R1322,Provider (5 Char.) followed by Pathway ID (20 chr),0,4.2
RTTPERIOD,PauseDate,10,R1668,Pause Date and time,0,4.2
RTTPERIOD,PauseDtInt,12,R1668A,Pause Date and time (Internal format),0,4.2
RTTPERIOD,PPeriodId,4,R1667,Internal Period identifier,0,4.2
RTTPERIOD,RttAntiEndDate,10,R1598,RTT Anticipated End Date,0,4.3
RTTPERIOD,RttAntiEndDateInt,12,R1598A,RTT Anticipated End Date Internal,0,4.3
RTTPERIOD,RttAntiFinalDurn,3,R2397,RTT Anticipated Final Duration,0,4.3
RTTPERIOD,RttBreachDate,10,R1631,RTT Breach Date,0,4.3
RTTPERIOD,RttBreachDateInt,12,R1631A,RTT Breach Date Internal,0,4.3
RTTPERIOD,RttDurn,3,R2396,RTT Duration,0,4.3
RTTPERIOD,RttEndDate,10,R1326,RTTP End Date,0,4.2
RTTPERIOD,RttEndDateTimeInt,12,R2300,RTTP End Date & Time (Internal format),0,4.2
RTTPERIOD,RttStartDate,10,R1324,RTTP Start Date,0,4.2
RTTPERIOD,RttStartDateTimeInt,12,R2299,RTTP Start Date & Time (Internal Format),0,4.2
RTTPERIODCURR,Condition,20,R1323,Pathway condition,0,4.2
RTTPERIODCURR,CurrCategory,1,R2218,Current Patient category for this period,0,4.2
RTTPERIODCURR,CurrCons,6,R2303,Current Consultant for this period,0,4.2
RTTPERIODCURR,CurrentStatus,4,R1335,Current Period Status,0,4.2
RTTPERIODCURR,CurrentStatusDt,10,R2217,Current status date,0,4.2
RTTPERIODCURR,CurrentStatusDtInt,12,R2217A,Current status date internal,0,4.2
RTTPERIODCURR,CurrentStatusInt,2,R1335,"10-1st Act'y prior to Treatment,11-1st Act'y end A",0,4.2
RTTPERIODCURR,CurrOSV,1,R2219,Current OSV status for this period,0,4.2
RTTPERIODCURR,CurrProv,4,R2306,Current Provider code for this period,0,4.2
RTTPERIODCURR,CurrSpec,4,R2305,Specialty code of current specialty for the period,0,4.2
RTTPERIODCURR,InternalPatientNumber,9,A0000,System generated internal no.,0,4.2
RTTPERIODCURR,LatestStatus,4,R2606,RTT Latest Status,0,4.3.
RTTPERIODCURR,LatestStatusDt,16,R2607,RTT Latest Status Date & Time (DD/MM/YYYY HH:MM),0,4.3.
RTTPERIODCURR,LatestStatusInt,2,R2608,RTT Latest Status Int,0,4.3.
RTTPERIODCURR,LatestStsDtInt,12,R2607A,RTT Latest Status Date & Time Int (YYYYMMDDHHMM),0,4.3.
RTTPERIODCURR,PathwayNumber,25,R1322,Provider (5 Char.) followed by Pathway ID (20 chr),0,4.2
RTTPERIODCURR,PauseDate,10,R1668,Pause Date and time,0,4.2
RTTPERIODCURR,PauseDtInt,12,R1668A,Pause Date and time (Internal format),0,4.2
RTTPERIODCURR,PPeriodId,4,R1667,Internal Period identifier,0,4.2
RTTPERIODCURR,RttAntiEndDate,10,R1598,RTT Anticipated End Date,0,4.3
RTTPERIODCURR,RttAntiEndDateInt,12,R1598A,RTT Anticipated End Date Internal,0,4.3
RTTPERIODCURR,RttAntiFinalDurn,3,R2397,RTT Anticipated Final Duration,0,4.3
RTTPERIODCURR,RttBreachDate,10,R1631,RTT Breach Date,0,4.3
RTTPERIODCURR,RttBreachDateInt,12,R1631A,RTT Breach Date Internal,0,4.3
RTTPERIODCURR,RttDurn,3,R2396,RTT Duration,0,4.3
RTTPERIODCURR,RttStartDate,10,R1324,RTTP Start Date,0,4.2
RTTPERIODCURR,RttStartDateTimeInt,12,R2299,RTTP Start Date & Time (Internal Format),0,4.2
RTTPERSTSMF,MfRecStsInd,1,A0463,Logical Deletion Indicator,0,312
RTTPERSTSMF,RttStatusCode,4,R1325,RttStatusCode,0,312
RTTPERSTSMF,RttStsDefault,3,R1336,RttStsDefault,0,312
RTTPERSTSMF,RttStsDescription,30,R1333,RttStsDescription,0,312
RTTPERSTSMF,RttStsInternalValue,2,R1335,"10-1st Act'y prior to Treatment,11-1st Act'y end A",0,312
RTTPTEPIPATHWAY,EpisodeNumber,9,A0142,EpisodeNumber,0,312
RTTPTEPIPATHWAY,InternalPatientNumber,9,A0000,InternalPatientNumber,0,312
RTTPTEPIPATHWAY,OverrideFlag,3,R2511,Override flag (Yes/No),0,4.3.
RTTPTEPIPATHWAY,OverrideFlagInt,1,R2511A,"Numeric (1-Yes, 0-No)",0,4.3.
RTTPTEPIPATHWAY,PathwayNumber,25,R1322,PathwayNumber,0,312
RTTPTEPIPATHWAY,PathwayOrgProv,5,C7055,PathwayOrgProv,0,312
RTTPTPATHWAY,InternalPatientNumber,9,A0000,InternalPatientNumber,0,312
RTTPTPATHWAY,LatestStatus,4,R2606,RTT Latest Status,0,4.3.
RTTPTPATHWAY,LatestStatusDt,16,R2607,RTT Latest Status Date & Time (DD/MM/YYYY HH:MM),0,4.3.
RTTPTPATHWAY,PathwayCondition,20,R1323,PathwayCondition,0,312
RTTPTPATHWAY,PathwayNumber,25,R1322,PathwayNumber,0,312
RTTPTPATHWAY,PathwayOrgProv,5,C7055,PathwayOrgProv,0,312
RTTPTPATHWAY,RttCurProv,4,R1328,RttCurProv,0,312
RTTPTPATHWAY,RttCurrentStatus,4,R1325,RttCurrentStatus,0,312
RTTPTPATHWAY,RttCurrentStatusDateTime,10,R2217,RTT Current Status Date/Time (Sts Dt),0,4.2
RTTPTPATHWAY,RttOsvStatus,1,R2219,"0-Not overseas patient exclude from RTT reports,1-",0,312
RTTPTPATHWAY,RttPrivatePat,1,R2218,"0-Not a private patient include in RTT reports ,1-",0,312
RTTPTPATHWAY,RttSpeciality,4,R1327,RttSpeciality,0,312
RTTPTPATHWAYCURRENT,InternalPatientNumber,9,A0000,InternalPatientNumber,0,312
RTTPTPATHWAYCURRENT,LatestStatus,4,R2606,RTT Latest Status,0,4.3.
RTTPTPATHWAYCURRENT,LatestStatusDt,16,R2607,RTT Latest Status Date & Time (DD/MM/YYYY HH:MM),0,4.3.
RTTPTPATHWAYCURRENT,PathwayCondition,20,R1323,PathwayCondition,0,312
RTTPTPATHWAYCURRENT,PathwayNumber,25,R1322,PathwayNumber,0,312
RTTPTPATHWAYCURRENT,PathwayOrgProv,5,C7055,PathwayOrgProv,0,312
RTTPTPATHWAYCURRENT,RttCurProv,4,R1328,RttCurProv,0,312
RTTPTPATHWAYCURRENT,RttCurrentStartDate,10,R1324,RTTP Start Date (External Format) of current RTT P,0,4.2
RTTPTPATHWAYCURRENT,RttCurrentStartDateInt,12,R2299,RTTP Start Date (Internal Format) of current RTT P,0,4.2
RTTPTPATHWAYCURRENT,RttCurrentStatus,4,R1325,RttCurrentStatus,0,312
RTTPTPATHWAYCURRENT,RttCurrentStatusDateTime,10,R2217,RTT Current Status Date/Time(Sts Dt),0,4.2
RTTPTPATHWAYCURRENT,RttOsvStatus,1,R2219,"0-Not overseas patient exclude from RTT reports,1-",0,312
RTTPTPATHWAYCURRENT,RttPrivatePat,1,R2218,"0-Not a private patient include in RTT reports ,1-",0,312
RTTPTPATHWAYCURRENT,RttSpeciality,4,R1327,RttSpeciality,0,312
SAMAP,AssessFieldCode,13,Z5049,,0,4.2
SAMAP,AssessFieldID,9,Z5049A,,0,4.2
SAMAP,AssessStartDT,16,C1311,External date format: dd/mm/yyyy hh:mm,0,4.2
SAMAP,AssessStartDTInt,12,C1311A,Format CCYYMMDDHHMM,0,4.2
SAMAP,CarryForward,3,Z5082,,0,4.2
SAMAP,CarryForwardInt,2,Z5082A,,0,4.2
SAMAP,EffectiveStartDT,16,C1309,External date format: dd/mm/yyyy hh:mm,0,4.2
SAMAP,EffectiveStartDTInt,16,Z5014,Format CCYYMMDDHHMM,0,4.2
SAMAP,FieldEffectiveDTInt,14,C1072,Format CCYYMMDDHHMM,0,4.2
SAMAP,MaxRepeat,3,C1074,,0,4.2
SAMAP,RepeatField,1,C1073,Y or N,0,4.2
SAMAP,Req,3,Z5081,YES or NO,0,4.2
SAMAP,ReqInt,2,Z5081A,1 or 0,0,4.2
SAMAP,SectAssSeqNo,3,C1084,,0,4.2
SAMAP,SectionCode,13,Z5038,,0,4.2
SAMAP,SectionDesc,120,Z5040,,0,4.2
SAMAP,SectionID,9,Z5038A,,0,4.2
SAMAP,TotalField,3,Z5083,,0,4.2
SAMAP,TotalFieldInt,2,Z5083A,,0,4.2
SECTDEF,AssessTotalType,1,Z5041,"1-By Shift By Day,2-Running Total,3-Risk Assessmen",0,4.2
SECTDEF,Available,3,Z5030,,0,4.2
SECTDEF,AvailableInt,2,Z5030A,,0,4.2
SECTDEF,Description,120,Z5040,,0,4.2
SECTDEF,EffectiveEndDT,16,C1309,External date format: dd/mm/yyyy hh:mm,0,4.2
SECTDEF,EffectiveEndDTInt,12,C1309A,Format CCYYMMDDHHMM,0,4.2
SECTDEF,EffectiveStartDT,16,C1311,External date format: dd/mm/yyyy hh:mm,0,4.2
SECTDEF,EffectiveStartDTInt,16,Z5014,Format CCYYMMDDHHMM,0,4.2
SECTDEF,MfRecStsInd,2,Z5006,,0,4.2
SECTDEF,Qualifier,30,Z5055,,0,4.2
SECTDEF,ReasonForMaint,60,Z5025,,0,4.2
SECTDEF,SectionCode,13,Z5038,,0,4.2
SECTDEF,SectionID,9,Z5038A,,0,4.2
SEXORIENTATION,Description,30,R9213,5.1,0,5.1
SEXORIENTATION,MfRecStsInd,2,A0463,5.1,0,5.1
SEXORIENTATION,SexOrientationCode,2,R9212,5.1,0,5.1
SGBOOKTYPEMF,Code,4,C0938,,0,4.1
SGBOOKTYPEMF,Description,50,C0939,,0,4.1
SGBOOKTYPEMF,InternalValue,2,C0940,"0-No date offered ,1-Partial, 2-Full",0,4.1
SGBOOKTYPEMF,InternalValueDescription,41,C0940B,,0,4.1
SGBOOKTYPEMF,MfRecStsInd,1,A0463,Logical Deletion Indicator,0,4.1
SGBOOKTYPEMF,SchedulingApplicationAreaExternal,6,H6437,A valid Service Group Code,0,4.1
